hour,day,location,weather,road_condition,vehicle_type,accident,special_event,congestion
22,Mon,Highway,Clear,Bad,Bus,1,0,1
19,Sat,School-Zone,Rainy,Good,Bike,0,1,1
10,Fri,Market,Clear,Bad,Car,1,0,0
13,Thu,School-Zone,Foggy,Bad,Truck,1,0,1
15,Fri,Office-Area,Foggy,Good,Truck,0,1,1
16,Wed,Market,Rainy,Good,Bike,0,0,0
6,Mon,Market,Rainy,Bad,Car,1,1,0
7,Wed,School-Zone,Foggy,Bad,Car,1,0,1
16,Mon,Office-Area,Clear,Good,Bus,1,1,0
9,Thu,Residential,Rainy,Bad,Car,0,0,0
4,Thu,Residential,Foggy,Bad,Car,0,1,0
0,Sat,Residential,Clear,Bad,Car,1,1,0
10,Mon,Highway,Clear,Good,Truck,1,0,0
11,Fri,Market,Foggy,Good,Bus,1,1,1
14,Mon,Highway,Clear,Good,Bus,1,0,1
2,Wed,Highway,Clear,Good,Bus,1,1,0
20,Wed,Residential,Rainy,Bad,Bike,0,0,1
0,Thu,Market,Clear,Bad,Car,0,1,1
13,Sun,Office-Area,Clear,Good,Truck,1,0,1
1,Mon,Office-Area,Foggy,Good,Car,0,0,0
23,Sat,Market,Rainy,Good,Car,0,1,0
13,Sun,Office-Area,Clear,Bad,Bus,1,0,0
3,Wed,Market,Foggy,Bad,Bus,1,0,1
13,Mon,Office-Area,Rainy,Bad,Truck,1,0,1
0,Sat,School-Zone,Clear,Good,Bus,0,1,0
22,Thu,School-Zone,Foggy,Good,Bus,0,1,1
22,Sun,School-Zone,Clear,Good,Bike,0,1,1
19,Wed,School-Zone,Foggy,Good,Truck,0,0,1
13,Fri,Office-Area,Rainy,Good,Bike,0,0,0
8,Mon,Highway,Rainy,Bad,Truck,1,0,1
22,Tue,Residential,Foggy,Bad,Bike,1,0,0
19,Thu,Residential,Foggy,Bad,Bike,0,1,1
7,Sat,School-Zone,Clear,Bad,Car,0,0,0
22,Tue,Office-Area,Rainy,Good,Bike,1,0,1
0,Thu,Office-Area,Clear,Good,Car,1,1,1
8,Sat,Office-Area,Foggy,Bad,Bike,0,1,0
10,Mon,School-Zone,Foggy,Bad,Bike,1,1,0
3,Sun,Residential,Foggy,Bad,Car,1,1,1
2,Fri,Office-Area,Clear,Bad,Truck,1,0,0
1,Mon,Highway,Clear,Bad,Bus,1,0,1
11,Sat,Market,Rainy,Bad,Bus,1,1,1
22,Sun,School-Zone,Rainy,Bad,Bike,0,1,1
2,Sat,Highway,Clear,Bad,Car,0,1,1
16,Wed,Office-Area,Rainy,Bad,Car,0,0,1
7,Thu,Residential,Clear,Bad,Bike,0,1,0
19,Mon,Office-Area,Foggy,Good,Truck,1,0,1
16,Mon,Market,Clear,Bad,Bike,0,1,0
19,Tue,Market,Foggy,Bad,Truck,0,0,1
7,Sat,School-Zone,Clear,Bad,Bike,0,1,0
21,Sat,Highway,Clear,Good,Bus,0,1,1
16,Mon,Residential,Clear,Good,Car,0,0,1
18,Thu,Market,Foggy,Bad,Truck,0,1,1
7,Mon,Market,Clear,Good,Bike,1,0,0
13,Sat,Office-Area,Rainy,Bad,Car,0,1,1
13,Sun,Market,Clear,Good,Bike,0,0,1
20,Fri,Market,Foggy,Bad,Bike,1,0,0
11,Fri,Residential,Clear,Bad,Bike,0,0,0
13,Sun,School-Zone,Rainy,Good,Car,1,0,0
0,Wed,School-Zone,Clear,Good,Truck,0,0,0
6,Mon,Market,Rainy,Bad,Bike,0,0,1
20,Mon,Market,Foggy,Good,Car,0,1,1
14,Thu,Residential,Rainy,Bad,Bus,0,0,1
12,Tue,Residential,Clear,Bad,Bus,1,0,1
8,Mon,Residential,Foggy,Bad,Bike,1,0,0
5,Sat,Market,Rainy,Bad,Bike,0,1,1
2,Mon,School-Zone,Clear,Bad,Bus,0,1,0
4,Thu,Highway,Foggy,Good,Bike,0,0,0
23,Sat,Office-Area,Clear,Good,Bike,0,0,0
21,Wed,Residential,Foggy,Good,Bus,0,0,1
15,Fri,Market,Foggy,Bad,Bike,0,0,1
17,Wed,Highway,Foggy,Bad,Bus,0,0,1
22,Sat,Market,Foggy,Good,Truck,0,0,0
2,Fri,Residential,Rainy,Bad,Bus,1,0,1
21,Thu,Highway,Foggy,Bad,Car,1,0,0
5,Fri,Market,Clear,Bad,Truck,0,0,1
23,Sat,Market,Clear,Bad,Truck,0,0,0
15,Tue,Highway,Rainy,Bad,Bus,0,0,0
8,Mon,Market,Clear,Bad,Bus,0,0,0
2,Tue,Office-Area,Rainy,Bad,Truck,0,1,0
23,Sat,Highway,Foggy,Bad,Truck,1,0,0
2,Sat,School-Zone,Clear,Good,Car,1,0,0
20,Sun,Highway,Foggy,Bad,Truck,0,0,0
4,Wed,Market,Rainy,Bad,Truck,1,0,0
14,Sat,School-Zone,Foggy,Bad,Bus,0,1,1
22,Sat,Highway,Rainy,Bad,Truck,1,0,0
16,Sat,Residential,Rainy,Bad,Car,0,1,1
5,Mon,School-Zone,Rainy,Good,Bus,0,1,0
3,Tue,School-Zone,Foggy,Bad,Truck,1,0,1
13,Sun,Residential,Foggy,Bad,Bike,1,1,1
9,Fri,Office-Area,Rainy,Good,Bus,0,0,1
6,Tue,Market,Clear,Good,Truck,1,0,1
21,Tue,Highway,Clear,Good,Car,0,0,1
22,Sun,Market,Foggy,Good,Truck,1,1,0
1,Mon,School-Zone,Clear,Good,Bus,0,1,1
13,Sat,Residential,Clear,Bad,Car,1,1,0
6,Sat,Residential,Foggy,Bad,Car,0,1,1
15,Tue,School-Zone,Rainy,Good,Truck,1,1,1
10,Tue,Residential,Foggy,Bad,Bike,0,1,1
8,Fri,Highway,Clear,Good,Car,0,0,1
16,Sat,Office-Area,Rainy,Good,Truck,0,0,1
10,Wed,Highway,Rainy,Bad,Bike,0,1,1
23,Wed,Residential,Rainy,Bad,Car,1,1,0
8,Thu,Office-Area,Foggy,Bad,Car,0,0,0
17,Mon,Residential,Foggy,Bad,Truck,1,0,1
20,Fri,Residential,Rainy,Bad,Bike,0,0,1
16,Tue,Residential,Clear,Bad,Bus,1,1,0
3,Tue,Market,Foggy,Bad,Car,1,0,1
9,Sun,Office-Area,Clear,Good,Bus,0,1,1
16,Fri,Market,Foggy,Good,Bike,1,1,0
13,Wed,School-Zone,Clear,Good,Bike,1,1,0
8,Thu,Highway,Clear,Bad,Bike,0,0,0
11,Fri,Office-Area,Rainy,Good,Truck,0,0,1
19,Wed,Residential,Foggy,Good,Truck,0,1,1
21,Mon,Residential,Rainy,Good,Truck,1,0,0
4,Sun,Office-Area,Rainy,Good,Bus,0,0,1
13,Sun,Office-Area,Clear,Good,Bike,0,0,0
7,Sun,Market,Rainy,Good,Truck,1,0,0
11,Thu,Residential,Foggy,Good,Car,0,0,1
10,Thu,Market,Foggy,Good,Truck,0,0,0
3,Sat,Highway,Foggy,Good,Car,1,1,1
5,Mon,Highway,Foggy,Bad,Bike,0,0,1
22,Thu,Highway,Foggy,Bad,Car,1,0,0
22,Tue,School-Zone,Rainy,Good,Bus,0,0,0
16,Mon,Residential,Rainy,Good,Bus,0,0,0
7,Sun,Office-Area,Foggy,Good,Truck,1,1,0
8,Wed,School-Zone,Foggy,Bad,Car,0,1,1
22,Fri,Highway,Clear,Good,Bike,0,1,1
9,Thu,School-Zone,Clear,Bad,Truck,0,1,1
13,Mon,Market,Foggy,Good,Bus,1,0,0
19,Fri,Highway,Clear,Good,Car,1,1,1
12,Mon,Highway,Rainy,Bad,Truck,1,1,0
21,Sat,School-Zone,Foggy,Good,Truck,0,0,1
6,Tue,Office-Area,Rainy,Bad,Car,0,0,0
11,Fri,Market,Rainy,Good,Truck,0,0,1
13,Thu,Highway,Rainy,Good,Car,0,0,1
15,Sun,Highway,Clear,Bad,Bike,0,1,0
4,Sun,Market,Foggy,Good,Bike,1,0,1
8,Wed,Office-Area,Foggy,Bad,Car,1,1,0
20,Sun,Office-Area,Foggy,Bad,Truck,0,1,0
17,Mon,Market,Rainy,Bad,Bike,1,0,0
15,Wed,Residential,Rainy,Bad,Truck,1,1,0
19,Fri,Residential,Clear,Good,Bus,1,0,0
6,Wed,Office-Area,Foggy,Bad,Bus,0,1,0
12,Sun,Highway,Foggy,Good,Truck,1,0,1
16,Mon,Highway,Rainy,Bad,Truck,1,1,0
0,Tue,Residential,Foggy,Good,Bike,0,1,1
6,Mon,Highway,Foggy,Good,Car,1,0,1
7,Sat,School-Zone,Clear,Good,Truck,1,1,0
6,Sun,Residential,Rainy,Good,Bus,1,1,1
23,Fri,Residential,Clear,Good,Car,0,0,0
12,Tue,Office-Area,Rainy,Good,Bike,1,1,0
15,Fri,School-Zone,Foggy,Bad,Bus,1,1,0
11,Wed,Residential,Clear,Good,Car,1,0,1
22,Mon,Office-Area,Foggy,Good,Truck,0,0,1
8,Thu,School-Zone,Clear,Good,Bike,1,1,0
15,Tue,Residential,Clear,Good,Bus,0,1,0
5,Tue,Market,Rainy,Bad,Truck,0,0,0
16,Sun,Residential,Clear,Bad,Truck,0,1,0
15,Mon,Residential,Rainy,Good,Bike,1,0,1
20,Sun,Market,Foggy,Bad,Bus,1,0,0
12,Mon,Office-Area,Clear,Good,Car,0,0,1
1,Fri,School-Zone,Clear,Bad,Truck,0,1,1
16,Tue,School-Zone,Rainy,Bad,Truck,1,0,0
5,Tue,School-Zone,Foggy,Good,Bike,1,0,1
9,Sat,School-Zone,Foggy,Good,Truck,1,1,1
1,Thu,Residential,Rainy,Bad,Bike,0,0,0
17,Wed,School-Zone,Clear,Good,Car,1,1,0
15,Thu,Market,Rainy,Good,Bus,0,1,0
13,Sat,Office-Area,Foggy,Good,Truck,1,1,1
10,Thu,Office-Area,Foggy,Good,Bike,1,0,1
18,Sat,Residential,Clear,Good,Truck,1,0,0
21,Thu,School-Zone,Clear,Bad,Bike,0,1,0
7,Fri,Residential,Rainy,Bad,Truck,0,0,0
9,Fri,Highway,Foggy,Bad,Bike,1,0,0
8,Tue,Residential,Clear,Good,Truck,0,0,0
3,Sat,Office-Area,Clear,Good,Truck,0,0,0
4,Mon,Office-Area,Foggy,Bad,Truck,0,0,0
16,Sat,School-Zone,Rainy,Bad,Truck,1,0,1
6,Sat,Office-Area,Clear,Bad,Bus,0,1,1
10,Thu,Highway,Foggy,Bad,Bus,1,1,0
15,Sun,Market,Rainy,Bad,Bike,0,1,1
16,Thu,Market,Clear,Bad,Bus,0,0,0
21,Sun,Market,Foggy,Bad,Bus,0,1,0
18,Mon,Market,Foggy,Bad,Bike,1,1,1
3,Tue,Highway,Clear,Good,Car,1,1,0
16,Sat,Office-Area,Clear,Bad,Car,1,0,1
4,Fri,Highway,Clear,Good,Bus,0,0,0
12,Tue,Residential,Foggy,Good,Bike,0,1,0
1,Fri,Residential,Foggy,Bad,Truck,1,1,1
22,Mon,Office-Area,Clear,Bad,Truck,1,0,1
19,Sat,Residential,Rainy,Good,Car,0,1,1
11,Tue,School-Zone,Foggy,Good,Truck,1,1,0
7,Sun,Office-Area,Rainy,Bad,Truck,0,1,0
5,Thu,Residential,Rainy,Bad,Truck,1,0,1
19,Mon,Highway,Rainy,Good,Car,1,1,1
8,Sat,Residential,Rainy,Good,Truck,1,1,1
20,Thu,School-Zone,Foggy,Bad,Car,1,0,0
3,Fri,Market,Clear,Bad,Bike,1,0,1
3,Fri,Highway,Clear,Bad,Bus,0,1,1
15,Sun,School-Zone,Clear,Bad,Truck,0,1,1
18,Tue,Office-Area,Rainy,Bad,Bus,0,0,0
21,Sun,Office-Area,Rainy,Bad,Car,1,0,1
16,Sun,Market,Rainy,Bad,Car,0,1,0
13,Wed,Residential,Rainy,Bad,Bike,1,1,1
3,Tue,Office-Area,Foggy,Bad,Truck,0,0,1
22,Sat,Highway,Foggy,Good,Truck,1,1,1
12,Sun,Office-Area,Rainy,Bad,Car,1,1,0
23,Mon,Residential,Rainy,Good,Truck,1,1,1
13,Tue,Residential,Rainy,Good,Car,0,1,1
14,Sat,School-Zone,Clear,Good,Car,1,0,0
5,Fri,Residential,Rainy,Good,Bus,1,0,1
9,Mon,School-Zone,Foggy,Good,Bus,1,0,1
18,Mon,School-Zone,Clear,Good,Truck,0,0,1
22,Tue,Market,Clear,Good,Truck,1,1,1
4,Mon,Highway,Foggy,Good,Bus,0,0,1
5,Fri,School-Zone,Clear,Bad,Bus,1,0,1
23,Fri,School-Zone,Foggy,Bad,Bus,1,1,1
10,Thu,Residential,Foggy,Good,Bus,0,0,1
8,Mon,Residential,Clear,Bad,Truck,0,0,0
10,Fri,Residential,Clear,Good,Car,0,0,1
13,Tue,Highway,Foggy,Bad,Bike,0,0,0
11,Sat,School-Zone,Rainy,Bad,Car,0,1,1
2,Tue,School-Zone,Foggy,Bad,Bus,0,1,0
23,Wed,Market,Foggy,Good,Bike,0,0,0
12,Sat,Residential,Foggy,Good,Bike,1,0,1
8,Tue,Office-Area,Rainy,Bad,Bike,0,0,0
22,Tue,Office-Area,Foggy,Bad,Bike,1,0,1
19,Mon,Highway,Foggy,Bad,Car,1,0,1
11,Sun,Market,Rainy,Good,Bike,1,1,0
6,Sat,Highway,Clear,Good,Bike,0,0,0
16,Tue,Office-Area,Foggy,Bad,Car,0,1,0
18,Sat,School-Zone,Clear,Good,Car,1,1,0
7,Mon,Highway,Clear,Bad,Bike,0,1,0
18,Fri,Highway,Rainy,Bad,Bus,0,0,1
15,Thu,Residential,Foggy,Bad,Car,0,1,0
16,Tue,Residential,Rainy,Good,Car,0,0,0
0,Sat,Market,Rainy,Good,Car,1,1,1
9,Mon,School-Zone,Rainy,Good,Bus,1,1,1
6,Sun,School-Zone,Clear,Bad,Bus,0,1,1
14,Sat,Highway,Rainy,Bad,Car,0,1,1
12,Sat,School-Zone,Foggy,Bad,Car,1,0,1
17,Thu,Market,Foggy,Bad,Truck,0,1,0
22,Fri,Residential,Foggy,Good,Bus,1,0,0
7,Fri,Market,Clear,Good,Car,1,0,1
22,Fri,School-Zone,Clear,Good,Truck,1,1,1
0,Wed,Market,Rainy,Bad,Bus,1,0,0
18,Sat,Residential,Clear,Bad,Bike,1,0,1
11,Tue,Highway,Clear,Bad,Truck,1,0,0
1,Tue,Residential,Foggy,Good,Bike,0,0,0
17,Sat,Market,Rainy,Good,Car,1,0,1
16,Tue,Office-Area,Foggy,Bad,Bike,0,1,0
7,Fri,School-Zone,Foggy,Bad,Truck,0,0,0
13,Sat,Office-Area,Clear,Bad,Car,1,1,0
0,Sat,Residential,Foggy,Good,Truck,0,0,0
2,Wed,Office-Area,Foggy,Good,Bike,0,1,1
9,Sat,Residential,Foggy,Good,Bus,0,1,0
18,Thu,Office-Area,Clear,Bad,Car,0,1,0
19,Fri,School-Zone,Clear,Good,Car,0,0,1
16,Tue,Market,Foggy,Good,Bus,0,1,0
3,Sun,Residential,Clear,Good,Car,0,0,1
6,Mon,Office-Area,Clear,Bad,Bike,0,1,1
18,Tue,Office-Area,Clear,Good,Bike,0,0,1
17,Mon,Market,Foggy,Good,Truck,1,1,0
12,Mon,Residential,Rainy,Good,Bus,0,1,1
2,Sat,School-Zone,Foggy,Good,Truck,1,1,1
23,Sat,Office-Area,Rainy,Good,Bus,0,0,0
11,Tue,Office-Area,Foggy,Bad,Bike,1,0,1
20,Sat,School-Zone,Rainy,Good,Truck,0,0,0
10,Wed,Office-Area,Rainy,Bad,Bus,1,1,1
13,Thu,School-Zone,Clear,Good,Truck,0,0,1
15,Sun,Market,Clear,Good,Bike,1,0,0
15,Wed,Office-Area,Rainy,Bad,Bike,1,0,0
3,Fri,Office-Area,Foggy,Bad,Truck,0,0,0
2,Tue,School-Zone,Foggy,Bad,Bus,1,0,1
21,Sat,Residential,Clear,Good,Truck,1,1,0
16,Sat,Office-Area,Clear,Bad,Bus,0,1,0
7,Fri,Residential,Foggy,Good,Car,0,1,0
19,Sat,Residential,Rainy,Bad,Truck,0,1,1
6,Wed,School-Zone,Clear,Good,Car,0,0,0
8,Fri,Residential,Clear,Good,Bus,1,1,1
17,Wed,Residential,Foggy,Bad,Car,0,1,0
11,Mon,School-Zone,Rainy,Bad,Bus,0,0,0
1,Sun,Residential,Rainy,Bad,Car,0,1,1
3,Thu,School-Zone,Clear,Good,Car,1,0,0
3,Tue,Market,Foggy,Bad,Truck,1,1,0
16,Mon,Office-Area,Foggy,Good,Truck,1,0,0
14,Thu,School-Zone,Foggy,Bad,Bike,1,1,0
4,Sat,School-Zone,Rainy,Good,Bus,1,1,0
22,Wed,Highway,Foggy,Bad,Car,0,0,0
2,Mon,School-Zone,Rainy,Good,Car,0,0,0
5,Wed,Office-Area,Clear,Bad,Truck,0,0,1
15,Fri,Office-Area,Clear,Good,Car,0,1,0
8,Thu,Market,Rainy,Good,Truck,1,0,1
20,Fri,Market,Rainy,Good,Bike,1,0,0
18,Sun,Highway,Foggy,Bad,Truck,0,0,0
18,Thu,Residential,Foggy,Good,Truck,0,1,0
2,Fri,Office-Area,Clear,Bad,Truck,1,0,0
6,Thu,Highway,Foggy,Bad,Bus,1,0,1
7,Wed,Market,Clear,Good,Truck,1,1,1
10,Mon,Office-Area,Clear,Bad,Car,1,0,0
6,Fri,Highway,Clear,Good,Car,1,0,1
0,Wed,Office-Area,Foggy,Bad,Bike,0,1,0
0,Mon,Office-Area,Foggy,Good,Bus,0,0,1
4,Wed,Highway,Rainy,Bad,Bike,1,0,1
13,Wed,School-Zone,Foggy,Bad,Bike,0,0,0
21,Wed,School-Zone,Foggy,Good,Car,0,0,0
19,Tue,Office-Area,Foggy,Bad,Car,1,1,1
11,Fri,Market,Foggy,Bad,Car,1,1,1
20,Mon,Residential,Rainy,Bad,Bike,0,0,1
20,Sun,Residential,Clear,Bad,Car,0,1,1
19,Sat,Market,Clear,Good,Bike,0,0,0
13,Thu,Office-Area,Clear,Good,Truck,1,1,0
13,Thu,School-Zone,Rainy,Bad,Bike,1,0,1
11,Sun,School-Zone,Clear,Bad,Truck,0,1,1
20,Sun,School-Zone,Clear,Good,Truck,1,1,0
16,Wed,Market,Clear,Bad,Truck,1,1,1
15,Sat,School-Zone,Clear,Good,Bus,0,1,1
10,Sun,Highway,Foggy,Bad,Bike,0,1,1
11,Fri,Residential,Rainy,Bad,Truck,0,0,1
0,Fri,Market,Rainy,Bad,Bus,0,1,0
21,Mon,Residential,Foggy,Bad,Bus,1,1,0
12,Tue,Residential,Rainy,Bad,Bike,1,0,0
10,Sun,Residential,Rainy,Bad,Car,1,1,0
17,Wed,Highway,Foggy,Good,Bike,0,0,1
9,Sun,School-Zone,Rainy,Bad,Bike,0,1,0
7,Tue,Office-Area,Clear,Good,Bus,1,1,0
6,Fri,Market,Clear,Bad,Bike,1,1,1
10,Wed,Highway,Clear,Bad,Bus,1,0,0
9,Wed,School-Zone,Rainy,Bad,Bike,0,0,0
8,Tue,Market,Foggy,Good,Truck,0,0,1
13,Sun,School-Zone,Foggy,Good,Bus,1,0,0
11,Tue,Market,Clear,Good,Bus,1,1,1
3,Mon,School-Zone,Clear,Good,Bike,0,0,1
20,Sat,School-Zone,Clear,Good,Car,1,0,1
4,Mon,Residential,Clear,Bad,Car,1,0,0
23,Mon,Highway,Foggy,Bad,Truck,0,0,0
13,Sun,Highway,Clear,Bad,Bike,1,1,1
5,Tue,Office-Area,Clear,Good,Bus,0,1,1
0,Thu,School-Zone,Rainy,Bad,Car,1,0,0
4,Mon,Residential,Clear,Good,Car,0,1,1
16,Wed,School-Zone,Rainy,Bad,Car,0,0,1
12,Fri,Residential,Foggy,Good,Car,0,1,0
12,Mon,School-Zone,Clear,Good,Truck,0,0,0
1,Sat,Residential,Rainy,Good,Truck,0,1,0
20,Sat,Highway,Rainy,Good,Car,0,0,1
22,Sun,Residential,Clear,Bad,Car,0,1,1
0,Sun,Office-Area,Rainy,Bad,Bike,1,0,0
18,Fri,Office-Area,Foggy,Good,Truck,1,1,0
0,Fri,Market,Rainy,Good,Bus,0,0,0
3,Tue,Market,Rainy,Good,Truck,1,0,0
16,Thu,Market,Clear,Good,Bus,0,1,1
1,Mon,School-Zone,Foggy,Bad,Car,0,1,0
20,Wed,School-Zone,Rainy,Bad,Truck,1,1,1
15,Sun,Highway,Rainy,Good,Truck,0,0,0
10,Sat,School-Zone,Rainy,Good,Bike,0,0,0
14,Mon,Residential,Rainy,Good,Truck,0,0,0
16,Thu,Market,Rainy,Bad,Car,0,0,0
14,Fri,Market,Clear,Bad,Bike,1,0,0
9,Fri,Residential,Foggy,Good,Truck,0,1,1
9,Wed,Residential,Foggy,Good,Bike,0,0,0
14,Tue,School-Zone,Rainy,Bad,Bike,1,0,0
6,Mon,School-Zone,Rainy,Good,Car,0,1,0
7,Sun,Office-Area,Rainy,Bad,Truck,0,0,0
19,Sun,Highway,Rainy,Bad,Truck,0,0,0
21,Sun,Office-Area,Clear,Bad,Car,0,0,0
4,Sat,School-Zone,Rainy,Good,Bus,1,1,0
18,Fri,Market,Foggy,Bad,Truck,1,1,1
11,Tue,Market,Foggy,Good,Truck,1,1,1
2,Thu,Office-Area,Clear,Good,Truck,0,1,0
1,Tue,Market,Clear,Bad,Bike,1,0,0
23,Sat,Office-Area,Rainy,Bad,Bus,0,0,1
2,Wed,Market,Rainy,Bad,Bike,0,1,0
19,Wed,Residential,Rainy,Good,Bike,1,0,0
19,Tue,School-Zone,Clear,Good,Bike,0,1,0
8,Tue,School-Zone,Foggy,Good,Bike,0,1,1
3,Mon,School-Zone,Rainy,Bad,Bus,0,0,0
1,Sat,Highway,Foggy,Bad,Bus,1,0,1
10,Wed,Office-Area,Foggy,Bad,Bike,1,1,1
11,Tue,Residential,Foggy,Bad,Truck,0,1,0
23,Sat,Office-Area,Foggy,Good,Truck,0,1,1
0,Wed,Residential,Foggy,Bad,Bike,0,0,0
11,Thu,Highway,Clear,Bad,Bike,0,1,0
8,Mon,Residential,Foggy,Bad,Car,0,1,0
20,Tue,School-Zone,Clear,Bad,Truck,0,0,0
12,Sun,School-Zone,Rainy,Bad,Truck,1,1,1
18,Thu,Highway,Clear,Good,Car,0,0,1
0,Fri,Market,Clear,Good,Car,1,1,1
8,Tue,School-Zone,Clear,Good,Bus,0,1,1
4,Mon,School-Zone,Rainy,Bad,Bus,1,0,0
16,Thu,Residential,Clear,Bad,Bus,0,0,0
2,Sat,Residential,Rainy,Bad,Truck,1,1,0
18,Sun,Office-Area,Clear,Good,Truck,1,0,1
13,Thu,School-Zone,Clear,Bad,Bus,0,1,1
20,Fri,Highway,Rainy,Good,Bus,0,0,1
19,Mon,Highway,Rainy,Bad,Bike,1,1,1
14,Sat,Office-Area,Foggy,Good,Bike,1,1,1
16,Tue,Market,Foggy,Good,Car,1,0,1
21,Thu,School-Zone,Foggy,Bad,Bus,0,1,0
0,Fri,Market,Rainy,Good,Car,0,0,0
20,Thu,Market,Foggy,Bad,Car,0,0,0
12,Sun,Market,Rainy,Bad,Bus,0,1,0
19,Wed,Market,Rainy,Good,Truck,0,0,1
22,Mon,Highway,Foggy,Good,Car,1,1,1
21,Tue,Residential,Rainy,Bad,Bus,0,0,1
11,Wed,School-Zone,Foggy,Good,Truck,1,0,0
14,Mon,Market,Rainy,Bad,Car,0,1,0
15,Sat,Highway,Foggy,Bad,Bus,1,1,1
10,Fri,Highway,Foggy,Good,Bus,0,1,0
14,Wed,Office-Area,Clear,Bad,Truck,0,1,0
14,Sun,Highway,Foggy,Bad,Bus,0,1,0
19,Tue,Office-Area,Foggy,Bad,Car,0,1,1
23,Tue,Residential,Clear,Bad,Bus,1,0,1
0,Wed,Market,Foggy,Bad,Truck,0,1,1
13,Wed,Market,Foggy,Good,Truck,1,1,0
21,Mon,School-Zone,Rainy,Good,Truck,1,0,0
8,Sun,Highway,Clear,Bad,Bus,1,0,0
15,Wed,School-Zone,Foggy,Good,Car,0,1,0
19,Thu,Residential,Rainy,Good,Truck,0,1,0
11,Fri,Residential,Rainy,Good,Car,1,0,0
2,Thu,School-Zone,Foggy,Bad,Bus,1,0,1
0,Thu,Office-Area,Clear,Good,Bus,0,1,1
11,Mon,Residential,Foggy,Bad,Car,1,1,1
18,Sat,Residential,Foggy,Bad,Truck,1,1,1
16,Mon,School-Zone,Rainy,Bad,Car,0,0,0
17,Fri,Market,Rainy,Bad,Truck,1,0,0
6,Fri,Office-Area,Rainy,Good,Bike,0,0,0
23,Sun,Residential,Foggy,Good,Bike,0,0,0
0,Tue,Residential,Rainy,Good,Car,1,0,1
5,Thu,School-Zone,Clear,Bad,Bus,1,0,1
3,Wed,School-Zone,Foggy,Good,Bike,0,1,0
22,Thu,Residential,Clear,Good,Truck,1,1,0
3,Sat,School-Zone,Foggy,Good,Car,0,1,0
18,Wed,Highway,Clear,Bad,Car,1,0,0
17,Tue,Highway,Foggy,Bad,Bike,0,1,1
1,Sat,School-Zone,Clear,Good,Bike,0,1,0
11,Fri,Office-Area,Rainy,Good,Car,1,0,0
7,Mon,Highway,Foggy,Bad,Bus,1,1,1
10,Mon,Market,Foggy,Bad,Bus,1,0,0
2,Thu,Highway,Foggy,Bad,Truck,0,1,1
14,Sat,Highway,Clear,Bad,Bus,0,0,1
14,Thu,Office-Area,Clear,Bad,Car,0,0,1
23,Sun,School-Zone,Foggy,Good,Truck,1,1,0
5,Thu,Office-Area,Clear,Bad,Car,0,0,1
23,Tue,Highway,Clear,Good,Car,1,0,1
12,Fri,Highway,Rainy,Good,Bus,0,0,0
16,Sun,Market,Clear,Good,Bike,1,0,1
12,Tue,Market,Rainy,Bad,Car,1,0,1
13,Mon,Highway,Rainy,Bad,Car,1,0,1
17,Wed,School-Zone,Foggy,Good,Truck,1,1,1
4,Tue,Highway,Rainy,Bad,Bike,0,1,0
1,Sun,School-Zone,Rainy,Bad,Car,1,1,1
11,Thu,Market,Clear,Bad,Bus,1,1,1
22,Tue,Market,Foggy,Good,Car,0,1,1
2,Thu,Office-Area,Foggy,Good,Car,1,0,0
2,Fri,Residential,Foggy,Good,Bus,1,1,0
13,Tue,Office-Area,Foggy,Bad,Car,1,0,0
7,Sat,Residential,Foggy,Good,Truck,0,1,0
8,Sat,School-Zone,Rainy,Bad,Bike,0,1,1
18,Sat,School-Zone,Rainy,Bad,Bike,0,0,1
2,Mon,Residential,Foggy,Bad,Bus,0,0,1
3,Sat,Office-Area,Foggy,Bad,Truck,1,1,1
10,Tue,School-Zone,Foggy,Bad,Bike,0,0,1
6,Sun,School-Zone,Clear,Bad,Bus,1,1,0
11,Tue,Market,Clear,Good,Car,0,1,0
8,Tue,Office-Area,Clear,Good,Bus,1,0,1
16,Wed,Highway,Rainy,Good,Truck,1,1,1
23,Wed,Highway,Clear,Good,Bike,1,0,1
16,Sat,Highway,Foggy,Good,Car,0,1,1
4,Wed,School-Zone,Clear,Good,Bike,0,0,1
11,Thu,Highway,Clear,Bad,Car,1,1,0
14,Wed,School-Zone,Rainy,Good,Bus,1,1,1
11,Wed,Office-Area,Clear,Bad,Bus,0,0,0
21,Wed,Office-Area,Clear,Good,Bus,0,0,0
9,Thu,Office-Area,Clear,Good,Truck,1,1,0
15,Sun,Market,Clear,Bad,Bus,1,1,0
21,Sun,Residential,Foggy,Bad,Bus,1,1,0
10,Mon,Residential,Rainy,Bad,Car,1,0,1
9,Fri,Office-Area,Clear,Bad,Bus,1,1,1
15,Fri,Highway,Clear,Bad,Truck,0,0,1
7,Tue,Highway,Clear,Bad,Truck,1,0,1
17,Wed,Market,Clear,Bad,Car,1,0,1
0,Sat,Residential,Rainy,Good,Car,0,0,0
3,Wed,Highway,Foggy,Good,Truck,1,1,0
22,Thu,Office-Area,Rainy,Bad,Truck,0,0,0
13,Sat,School-Zone,Rainy,Good,Truck,0,1,0
4,Fri,Market,Rainy,Good,Bike,0,1,0
16,Tue,Highway,Clear,Bad,Bus,1,0,0
6,Wed,Office-Area,Rainy,Good,Bike,1,0,0
